,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
tweet_id,2548174.0,2548170.0,2548171.0,2548173.0,2548172.0,2548175.0,2548176.0,2548177.0,,,,,,,,,,,,
tweet_id,146439.0,146438.0,146437.0,146436.0,146434.0,146433.0,146435.0,146431.0,146432.0,,,,,,,,,,,
tweet_id,1170538.0,1170544.0,1170536.0,1170537.0,1170540.0,1170541.0,1170539.0,1170542.0,1170543.0,,,,,,,,,,,
tweet_id,1187059.0,1187057.0,1187058.0,1187060.0,1187061.0,1187062.0,1187063.0,1187064.0,,,,,,,,,,,,
tweet_id,452649.0,452648.0,452652.0,452651.0,452650.0,452647.0,452646.0,2871829.0,452645.0,,,,,,,,,,,
tweet_id,94278.0,94277.0,94276.0,94275.0,94261.0,94259.0,94260.0,94262.0,94264.0,94263.0,94265.0,94266.0,94268.0,94267.0,94269.0,94271.0,94270.0,94272.0,94273.0,94274.0
tweet_id,748450.0,748448.0,748449.0,748451.0,748452.0,748453.0,748454.0,748455.0,,,,,,,,,,,,
tweet_id,1006871.0,1006870.0,1006866.0,1006869.0,1006864.0,1006865.0,1006867.0,1006868.0,,,,,,,,,,,,
tweet_id,1228305.0,1228303.0,1228304.0,1228306.0,1228307.0,1228309.0,1228308.0,1228310.0,1228311.0,,,,,,,,,,,
tweet_id,862937.0,862936.0,862932.0,862933.0,862931.0,862935.0,862934.0,862938.0,,,,,,,,,,,,
tweet_id,2469701.0,2469695.0,2469693.0,2469694.0,2469696.0,2469697.0,2469698.0,2469699.0,2469700.0,,,,,,,,,,,
tweet_id,1700053.0,1700051.0,1700052.0,1700054.0,1700055.0,1700060.0,1700057.0,1700056.0,1700059.0,1700058.0,,,,,,,,,,
tweet_id,1176025.0,1176022.0,1176019.0,1176021.0,1176020.0,1176024.0,1176023.0,1176027.0,1249124.0,1249126.0,1249125.0,1249121.0,1249123.0,1249122.0,1249120.0,1814510.0,1814511.0,1814509.0,,
tweet_id,2290784.0,2290778.0,2290777.0,2290782.0,2290781.0,2290780.0,2290779.0,2290783.0,,,,,,,,,,,,
tweet_id,2567372.0,2567371.0,2567368.0,2567365.0,2567367.0,2567366.0,2567369.0,2567370.0,,,,,,,,,,,,
tweet_id,2642157.0,2642154.0,2642155.0,2642156.0,2642150.0,2642148.0,2642149.0,2642151.0,2642152.0,2642153.0,,,,,,,,,,
tweet_id,2140650.0,2140648.0,2140649.0,2140651.0,2140652.0,2140654.0,2140653.0,2140655.0,2140656.0,2140657.0,,,,,,,,,,
tweet_id,1432508.0,1432506.0,1432507.0,1432509.0,1432510.0,1432511.0,1432512.0,1432513.0,1432514.0,,,,,,,,,,,
tweet_id,264207.0,264204.0,264206.0,264205.0,264208.0,264209.0,264211.0,264210.0,264212.0,264214.0,264213.0,264215.0,,,,,,,,
tweet_id,989185.0,989183.0,989184.0,989186.0,989187.0,989188.0,989189.0,989190.0,989191.0,,,,,,,,,,,
tweet_id,1397989.0,1397986.0,1397988.0,1397987.0,1397990.0,1397992.0,1397991.0,1397993.0,1397994.0,1397995.0,1397996.0,1397997.0,1397998.0,,,,,,,
tweet_id,1418145.0,1418143.0,1418144.0,1418146.0,1418147.0,1418148.0,1418149.0,1418150.0,,,,,,,,,,,,
tweet_id,399314.0,399315.0,399313.0,399312.0,399311.0,399309.0,399307.0,399308.0,399310.0,,,,,,,,,,,
tweet_id,266756.0,266754.0,266755.0,266757.0,266758.0,266759.0,266760.0,266761.0,,,,,,,,,,,,
tweet_id,1054312.0,1054307.0,1054305.0,1054306.0,1054308.0,1054309.0,1054310.0,1054311.0,,,,,,,,,,,,
tweet_id,1942620.0,1942619.0,1942618.0,1942617.0,1942615.0,1942613.0,1942614.0,1942616.0,,,,,,,,,,,,
tweet_id,725002.0,725003.0,725000.0,724997.0,725001.0,724998.0,724999.0,724996.0,,,,,,,,,,,,
tweet_id,1948303.0,1948301.0,1948300.0,1948299.0,1948302.0,1948350.0,1948351.0,1948352.0,1948353.0,,,,,,,,,,,
tweet_id,986498.0,986512.0,986496.0,986497.0,986500.0,986499.0,986502.0,986501.0,986504.0,986503.0,986506.0,986505.0,986511.0,986510.0,986507.0,986508.0,986509.0,,,
tweet_id,920701.0,920698.0,920699.0,920702.0,920700.0,920704.0,920703.0,920705.0,920706.0,,,,,,,,,,,
tweet_id,860762.0,860768.0,860760.0,860761.0,860764.0,860763.0,860765.0,860766.0,,,,,,,,,,,,
tweet_id,1944973.0,1944972.0,1944971.0,1944969.0,1944968.0,1944970.0,1944967.0,1944965.0,1944963.0,1944964.0,1944966.0,,,,,,,,,
tweet_id,1493189.0,1493188.0,1493183.0,1493181.0,1493182.0,1493185.0,1493184.0,1493186.0,1493187.0,,,,,,,,,,,
tweet_id,925013.0,925012.0,925011.0,925010.0,925009.0,925008.0,925006.0,925007.0,,,,,,,,,,,,
tweet_id,931017.0,931016.0,931015.0,931011.0,931009.0,931010.0,931012.0,931013.0,931014.0,,,,,,,,,,,
tweet_id,2243371.0,2243370.0,2243372.0,2257308.0,2257306.0,2257307.0,2257309.0,2257311.0,2257321.0,2257310.0,,,,,,,,,,
tweet_id,1342224.0,1342222.0,1342223.0,1342225.0,1410663.0,1410664.0,1410665.0,1410666.0,,,,,,,,,,,,
tweet_id,2343950.0,2343949.0,2343943.0,2343941.0,2343942.0,2343944.0,2343945.0,2343946.0,2343947.0,2343948.0,,,,,,,,,,
tweet_id,671105.0,671099.0,671103.0,671102.0,671101.0,671100.0,671106.0,671104.0,671107.0,,,,,,,,,,,
tweet_id,1201525.0,1201523.0,1201524.0,1201528.0,1201527.0,1201526.0,1201529.0,1201530.0,,,,,,,,,,,,
tweet_id,262756.0,262755.0,262754.0,262752.0,262753.0,262751.0,262750.0,262742.0,262745.0,262749.0,262743.0,262744.0,262747.0,262748.0,262741.0,262739.0,262746.0,658158.0,262740.0,658159.0
tweet_id,2431868.0,2431879.0,2431865.0,2431866.0,2431867.0,2431871.0,2431878.0,2431870.0,2431869.0,2431872.0,2431874.0,2431873.0,2431875.0,2431877.0,2431876.0,,,,,
tweet_id,1032800.0,1032805.0,1032804.0,1032798.0,1032815.0,1032799.0,1032801.0,1032802.0,1032803.0,,,,,,,,,,,
tweet_id,934489.0,934485.0,934486.0,934488.0,934487.0,934483.0,934481.0,934482.0,934484.0,,,,,,,,,,,
tweet_id,287004.0,287003.0,287002.0,286996.0,286994.0,286995.0,286997.0,286998.0,286999.0,287000.0,287001.0,,,,,,,,,
tweet_id,861636.0,861635.0,861631.0,861629.0,861630.0,861632.0,861633.0,861634.0,,,,,,,,,,,,
tweet_id,1157927.0,1157929.0,1157928.0,1157926.0,1157930.0,1161060.0,1161061.0,1161058.0,1161059.0,,,,,,,,,,,
tweet_id,2620899.0,2620898.0,2620897.0,2620894.0,2620892.0,2620893.0,2620895.0,2620896.0,,,,,,,,,,,,
tweet_id,2538892.0,2538890.0,2538891.0,2538893.0,2538894.0,2538895.0,2538896.0,2538897.0,2538898.0,2538899.0,2538900.0,2538901.0,2538902.0,2538903.0,,,,,,
tweet_id,2097622.0,2097620.0,2097621.0,2097619.0,2097617.0,2097618.0,2097615.0,2097614.0,2097616.0,2097613.0,2097612.0,2097611.0,2097610.0,,,,,,,
tweet_id,2853832.0,2853831.0,2853830.0,2853829.0,2853828.0,2853827.0,2853825.0,2853823.0,2853824.0,2853826.0,,,,,,,,,,
tweet_id,411945.0,411943.0,411950.0,411944.0,411946.0,411947.0,411949.0,411948.0,,,,,,,,,,,,
tweet_id,2809185.0,2809184.0,2809183.0,2809182.0,2809181.0,2809180.0,2809179.0,2809178.0,2809176.0,2809173.0,2809175.0,2809174.0,2809177.0,,,,,,,
tweet_id,514210.0,514207.0,514209.0,514208.0,514211.0,514212.0,514213.0,514214.0,,,,,,,,,,,,
tweet_id,2500481.0,2500480.0,2500479.0,2500478.0,2500475.0,2500473.0,2500474.0,2500476.0,2500477.0,,,,,,,,,,,
tweet_id,1948711.0,1948710.0,1948712.0,1948709.0,1948707.0,1948706.0,1948708.0,1952274.0,1952275.0,,,,,,,,,,,
tweet_id,2839975.0,2839982.0,2839973.0,2839974.0,2839976.0,2839977.0,2839978.0,2839980.0,2839979.0,2839981.0,,,,,,,,,,
tweet_id,753748.0,753747.0,753746.0,753745.0,753744.0,753743.0,753740.0,753738.0,753739.0,753741.0,753742.0,,,,,,,,,
tweet_id,1329055.0,1329053.0,1329054.0,1329056.0,1329057.0,1329058.0,1329059.0,1329060.0,,,,,,,,,,,,
tweet_id,1105040.0,1105038.0,1105039.0,1105041.0,1105042.0,1105043.0,1105044.0,1105045.0,,,,,,,,,,,,
tweet_id,1115072.0,1115071.0,1115070.0,1115069.0,1115068.0,1115067.0,1115064.0,1115062.0,1115063.0,1115066.0,1115065.0,,,,,,,,,
tweet_id,1026534.0,1026533.0,1026531.0,1026530.0,1026532.0,1240670.0,1240667.0,1240668.0,1240669.0,,,,,,,,,,,
tweet_id,2615035.0,2615034.0,2615029.0,2615027.0,2615028.0,2615031.0,2615030.0,2615032.0,2615033.0,,,,,,,,,,,
tweet_id,1827007.0,1827005.0,1827006.0,1827008.0,1827009.0,1827011.0,1827012.0,1827010.0,1827013.0,,,,,,,,,,,
tweet_id,1063980.0,1063978.0,1063979.0,1063981.0,1063982.0,1063983.0,1063986.0,1063984.0,1063985.0,1063987.0,1063988.0,,,,,,,,,
tweet_id,1510906.0,1510904.0,1510905.0,1510907.0,1510908.0,1510909.0,1510910.0,1510911.0,,,,,,,,,,,,
tweet_id,1651187.0,1651185.0,1651186.0,1651189.0,1651188.0,1651190.0,1651191.0,1651192.0,1651193.0,,,,,,,,,,,
tweet_id,567374.0,567372.0,567373.0,567375.0,567376.0,567377.0,567378.0,567379.0,,,,,,,,,,,,
tweet_id,135081.0,135078.0,135079.0,135080.0,135084.0,135085.0,135086.0,135087.0,135082.0,135083.0,,,,,,,,,,
tweet_id,2250551.0,2250549.0,2250545.0,2250550.0,2250548.0,2250542.0,2250543.0,2250544.0,2250546.0,2250547.0,,,,,,,,,,
tweet_id,720726.0,720723.0,720725.0,720730.0,720724.0,720727.0,720728.0,720729.0,,,,,,,,,,,,
tweet_id,1742921.0,1742919.0,1742920.0,1742923.0,1742922.0,1742924.0,1742926.0,1742925.0,,,,,,,,,,,,
tweet_id,829604.0,829603.0,829602.0,829601.0,829600.0,829599.0,829594.0,829592.0,829593.0,829595.0,829596.0,829597.0,829598.0,,,,,,,
tweet_id,166162.0,166161.0,166155.0,166153.0,166154.0,166156.0,166157.0,166158.0,166159.0,166160.0,,,,,,,,,,
tweet_id,2175338.0,2175337.0,2175333.0,2175331.0,2175332.0,2175334.0,2175335.0,2175336.0,,,,,,,,,,,,
tweet_id,2110225.0,2110223.0,2110224.0,2110222.0,2110221.0,2110220.0,2110219.0,2110218.0,2110217.0,2110216.0,,,,,,,,,,
tweet_id,2284933.0,2284930.0,2284932.0,2284931.0,2284934.0,2284936.0,2284935.0,2284937.0,2284938.0,2284939.0,,,,,,,,,,
tweet_id,1508411.0,1508412.0,1508407.0,1508405.0,1508406.0,1508408.0,1508409.0,1508410.0,,,,,,,,,,,,
tweet_id,2883178.0,2883184.0,2883176.0,2883177.0,2883179.0,2883180.0,2883181.0,2883182.0,2883183.0,,,,,,,,,,,
tweet_id,1050203.0,1050201.0,1050202.0,1050204.0,1050205.0,1050206.0,1050207.0,1050208.0,,,,,,,,,,,,
tweet_id,1869458.0,1869456.0,1869457.0,1869459.0,1869460.0,1869461.0,1869462.0,1869463.0,1869464.0,1869465.0,1869466.0,1869467.0,,,,,,,,
tweet_id,1163774.0,1163772.0,1163773.0,1163771.0,1163770.0,1163769.0,1163767.0,1163768.0,,,,,,,,,,,,
tweet_id,1297224.0,1297222.0,1297223.0,1297225.0,1297226.0,1297227.0,1297228.0,1297229.0,,,,,,,,,,,,
tweet_id,1382018.0,1382023.0,1382016.0,1382017.0,1382019.0,1382020.0,1382021.0,1382022.0,,,,,,,,,,,,
tweet_id,2196732.0,2196726.0,2196731.0,2196724.0,2196730.0,2196722.0,2196729.0,2196728.0,2196727.0,2196723.0,2196725.0,,,,,,,,,
tweet_id,211091.0,211090.0,211089.0,211088.0,211087.0,211085.0,211086.0,211084.0,211083.0,211082.0,211081.0,211080.0,211079.0,211078.0,211076.0,211077.0,,,,
tweet_id,641563.0,641562.0,641553.0,641550.0,641552.0,641551.0,641554.0,641558.0,641557.0,641555.0,641556.0,641559.0,641560.0,641561.0,,,,,,
tweet_id,1220683.0,1220681.0,1220682.0,1220684.0,1220685.0,1220686.0,1328403.0,1328404.0,,,,,,,,,,,,
tweet_id,672228.0,672236.0,672226.0,672227.0,672231.0,672230.0,672229.0,672232.0,672233.0,672234.0,672235.0,,,,,,,,,
tweet_id,489254.0,489252.0,489253.0,489267.0,489250.0,489268.0,489248.0,489249.0,489251.0,,,,,,,,,,,
tweet_id,1346032.0,1346029.0,1346030.0,1346031.0,1346033.0,1346034.0,1346035.0,1346036.0,1346037.0,,,,,,,,,,,
tweet_id,1528969.0,1528967.0,1528968.0,1528970.0,1528971.0,1528972.0,1528973.0,1528974.0,,,,,,,,,,,,
tweet_id,15658.0,15657.0,15656.0,15655.0,15654.0,15653.0,15647.0,15645.0,15646.0,15648.0,15649.0,15650.0,15651.0,15652.0,,,,,,
tweet_id,767133.0,767138.0,767137.0,767131.0,767132.0,767135.0,767134.0,767136.0,,,,,,,,,,,,
tweet_id,620415.0,620414.0,620413.0,620412.0,620410.0,620408.0,620409.0,620411.0,,,,,,,,,,,,
tweet_id,2820245.0,2820244.0,2820243.0,2820242.0,2820241.0,2820240.0,2820239.0,2820238.0,2820237.0,2820236.0,2820235.0,2820233.0,2820234.0,,,,,,,
tweet_id,1788789.0,1788786.0,1788788.0,1788774.0,1788787.0,1788771.0,1788773.0,1788772.0,1788775.0,1788776.0,1788777.0,1788779.0,1788778.0,1788781.0,1788780.0,1788782.0,1788784.0,1788783.0,1788785.0,
tweet_id,1192996.0,1192994.0,1192995.0,1192997.0,1192998.0,1192999.0,1193000.0,1193001.0,,,,,,,,,,,,
tweet_id,1574786.0,1574784.0,1574785.0,1574787.0,1574788.0,1574789.0,1574791.0,1574790.0,,,,,,,,,,,,
tweet_id,339338.0,339336.0,339337.0,339339.0,339340.0,339341.0,339342.0,339343.0,339344.0,,,,,,,,,,,
tweet_id,1182110.0,1182105.0,1182102.0,1182103.0,1182104.0,1182106.0,1182108.0,1182107.0,1182109.0,,,,,,,,,,,
tweet_id,712564.0,712562.0,712563.0,712565.0,712566.0,712567.0,712569.0,712568.0,712570.0,712571.0,712572.0,,,,,,,,,
tweet_id,1196682.0,1196679.0,1196680.0,1196681.0,1196683.0,1196684.0,1196687.0,1196686.0,1196685.0,1196688.0,,,,,,,,,,
tweet_id,492098.0,492097.0,492096.0,492094.0,492095.0,492093.0,492091.0,492092.0,,,,,,,,,,,,
tweet_id,268096.0,268092.0,268095.0,268094.0,268093.0,268097.0,268098.0,268099.0,268100.0,,,,,,,,,,,
tweet_id,901673.0,901672.0,901671.0,901670.0,901669.0,901668.0,901667.0,901666.0,901665.0,901664.0,,,,,,,,,,
tweet_id,73950.0,73952.0,2933330.0,2933331.0,73949.0,73948.0,73947.0,73946.0,73944.0,73945.0,73951.0,83958.0,,,,,,,,
tweet_id,2337666.0,2337665.0,2337664.0,2337663.0,2337661.0,2337662.0,2337660.0,2337659.0,2337658.0,,,,,,,,,,,
tweet_id,424319.0,424318.0,424320.0,424321.0,424322.0,424323.0,424324.0,424325.0,424326.0,424327.0,424328.0,,,,,,,,,
tweet_id,1591453.0,1591452.0,1591450.0,1591451.0,1591454.0,2771898.0,2771896.0,2771897.0,2771899.0,2771900.0,,,,,,,,,,
tweet_id,560090.0,560089.0,560088.0,560087.0,560086.0,560085.0,560084.0,560082.0,560083.0,,,,,,,,,,,
tweet_id,2524967.0,2524965.0,2524966.0,2524968.0,2524969.0,2524970.0,2524971.0,2524972.0,,,,,,,,,,,,
tweet_id,295640.0,295647.0,295638.0,295639.0,295641.0,295642.0,295643.0,295644.0,295645.0,295646.0,,,,,,,,,,
tweet_id,1564787.0,1564781.0,1564779.0,1564780.0,1564782.0,1564783.0,1564785.0,1564784.0,,,,,,,,,,,,
tweet_id,2343334.0,2343333.0,2343332.0,2343331.0,2343330.0,2343328.0,2343329.0,2343327.0,2343325.0,2343326.0,,,,,,,,,,
tweet_id,853221.0,853222.0,853225.0,853224.0,853220.0,853223.0,1874130.0,853219.0,853218.0,,,,,,,,,,,
tweet_id,918708.0,918704.0,918705.0,918706.0,918707.0,918712.0,918709.0,918710.0,918711.0,,,,,,,,,,,
tweet_id,1153380.0,1153379.0,1153378.0,1153376.0,1153377.0,1153375.0,1153373.0,1153374.0,,,,,,,,,,,,
tweet_id,311129.0,311128.0,311126.0,311125.0,311124.0,311123.0,311121.0,311119.0,311120.0,311122.0,311127.0,311141.0,,,,,,,,
tweet_id,1632982.0,1632980.0,1632981.0,1632983.0,1632984.0,1632985.0,1632986.0,1632987.0,1632990.0,1632989.0,1632988.0,,,,,,,,,
tweet_id,744005.0,744003.0,744004.0,744006.0,744008.0,744009.0,744010.0,744011.0,744012.0,744007.0,,,,,,,,,,
tweet_id,344319.0,344317.0,344318.0,344320.0,344321.0,344322.0,344323.0,344324.0,,,,,,,,,,,,
tweet_id,1009998.0,1009996.0,1009997.0,1009993.0,1009994.0,1009992.0,1009995.0,1010001.0,1010002.0,,,,,,,,,,,
tweet_id,805652.0,805650.0,805651.0,805653.0,805654.0,805655.0,805656.0,805657.0,,,,,,,,,,,,
tweet_id,2930904.0,2930901.0,2930902.0,2930903.0,2930905.0,2930907.0,2930916.0,2930915.0,2930906.0,2930908.0,2930910.0,2930909.0,2930911.0,2930912.0,2930914.0,2930913.0,,,,
tweet_id,2248921.0,2248920.0,2248916.0,2248914.0,2248915.0,2248917.0,2248918.0,2248919.0,,,,,,,,,,,,
tweet_id,1519591.0,1519589.0,1519590.0,1519592.0,1519593.0,1519595.0,1519594.0,1519596.0,,,,,,,,,,,,
tweet_id,1275836.0,1275834.0,1275835.0,1275837.0,1275838.0,1275840.0,1275839.0,1275841.0,,,,,,,,,,,,
tweet_id,1291833.0,1291832.0,1291831.0,1291829.0,1291830.0,1291828.0,1291827.0,1291826.0,1291825.0,1291824.0,1291823.0,1291822.0,1291820.0,1291821.0,1291819.0,1291817.0,1291818.0,,,
tweet_id,317072.0,317070.0,317071.0,317073.0,317074.0,317075.0,317076.0,317077.0,317078.0,317079.0,,,,,,,,,,
tweet_id,492299.0,492298.0,492297.0,492296.0,492295.0,492294.0,492292.0,492293.0,492291.0,492290.0,492289.0,,,,,,,,,
tweet_id,1699656.0,1699657.0,1699655.0,1699658.0,2098742.0,2098743.0,2098741.0,2098745.0,2098744.0,2098753.0,2098754.0,2098755.0,,,,,,,,
tweet_id,1455916.0,1455914.0,1455915.0,1455917.0,1455918.0,1455919.0,1455920.0,1455921.0,1455922.0,,,,,,,,,,,
tweet_id,380271.0,380269.0,380273.0,380265.0,380270.0,839549.0,380268.0,380267.0,380263.0,380264.0,380266.0,,,,,,,,,
tweet_id,1403658.0,1403657.0,1403656.0,1403655.0,1403653.0,1403654.0,2295021.0,1403652.0,1403651.0,1403650.0,1403649.0,1403648.0,,,,,,,,
tweet_id,1509617.0,1509614.0,1509616.0,1509615.0,1509618.0,1509619.0,1509620.0,1509621.0,,,,,,,,,,,,
tweet_id,352237.0,352238.0,352235.0,352233.0,352236.0,2066069.0,352231.0,352232.0,352234.0,,,,,,,,,,,
tweet_id,2699636.0,2699635.0,2699630.0,2699628.0,2699629.0,2699631.0,2699633.0,2699632.0,2699634.0,,,,,,,,,,,
tweet_id,658735.0,658732.0,658734.0,658746.0,658733.0,658736.0,658737.0,658738.0,658739.0,658740.0,658741.0,658742.0,658743.0,658744.0,658745.0,,,,,
tweet_id,1544016.0,1544014.0,1544015.0,1544017.0,1544018.0,1544019.0,1544020.0,1544021.0,1544022.0,,,,,,,,,,,
tweet_id,1327098.0,1327096.0,1327097.0,1327099.0,1327087.0,1327083.0,1327086.0,1327085.0,1327084.0,1327091.0,1327090.0,1327093.0,1327092.0,1327088.0,1327089.0,1327095.0,1327094.0,,,
tweet_id,799312.0,799313.0,1391497.0,1391498.0,799311.0,799310.0,799307.0,799306.0,799308.0,799309.0,,,,,,,,,,
tweet_id,1309786.0,1309783.0,1309785.0,1309784.0,1309787.0,1309788.0,1309789.0,1309790.0,1309791.0,1309793.0,1309792.0,1309794.0,1309795.0,1309796.0,,,,,,
tweet_id,1147439.0,1147438.0,1147436.0,1147437.0,1147435.0,1147433.0,1147434.0,1147431.0,1147432.0,,,,,,,,,,,
tweet_id,1478973.0,1478971.0,1478972.0,1478974.0,1478975.0,1478976.0,1478978.0,1478977.0,1478979.0,,,,,,,,,,,
tweet_id,1032082.0,1032081.0,1032080.0,1032079.0,1032077.0,1032075.0,1032076.0,1032078.0,,,,,,,,,,,,
tweet_id,1045261.0,1045259.0,1045258.0,1045260.0,1045257.0,1045256.0,1045254.0,1045255.0,,,,,,,,,,,,
tweet_id,40663.0,40661.0,40662.0,40660.0,40659.0,40658.0,40657.0,40656.0,40655.0,40654.0,40653.0,,,,,,,,,
tweet_id,1728167.0,1728166.0,1728161.0,1728164.0,1728160.0,1728163.0,1728162.0,1728165.0,1737260.0,1737261.0,,,,,,,,,,
tweet_id,2703341.0,2703339.0,2703340.0,2703344.0,2703343.0,2703342.0,2703345.0,2703347.0,2703346.0,2703348.0,2703349.0,2703352.0,2703351.0,2703350.0,2703353.0,,,,,
tweet_id,2149992.0,2149989.0,2149991.0,2149990.0,2149993.0,2149995.0,2149994.0,2149996.0,2149997.0,2149998.0,,,,,,,,,,
tweet_id,1694158.0,1694157.0,1694152.0,1694150.0,1694151.0,1694154.0,1694153.0,1694155.0,1694156.0,,,,,,,,,,,
tweet_id,635904.0,635903.0,635902.0,635901.0,635900.0,635899.0,635897.0,635898.0,635895.0,635905.0,635893.0,635894.0,635896.0,,,,,,,
tweet_id,311224.0,311223.0,311222.0,311220.0,311219.0,311218.0,311221.0,311225.0,311226.0,,,,,,,,,,,
tweet_id,35000.0,34999.0,34994.0,34998.0,2513342.0,34992.0,34993.0,34995.0,34996.0,34997.0,,,,,,,,,,
tweet_id,995776.0,995773.0,995775.0,995774.0,995772.0,995769.0,995771.0,995770.0,995764.0,995762.0,995763.0,995765.0,995766.0,995767.0,995768.0,,,,,
tweet_id,2692142.0,2692146.0,2692138.0,2692141.0,2692140.0,2692139.0,2692144.0,2692143.0,2692145.0,,,,,,,,,,,
tweet_id,1525322.0,1525316.0,1525321.0,1525314.0,1525315.0,1525317.0,1525318.0,1525320.0,1525319.0,,,,,,,,,,,
tweet_id,778753.0,778752.0,778751.0,778750.0,778747.0,778748.0,778746.0,778749.0,2062184.0,,,,,,,,,,,
tweet_id,84262.0,84263.0,675171.0,675172.0,675173.0,675174.0,675175.0,84261.0,84260.0,,,,,,,,,,,
tweet_id,248223.0,248222.0,248221.0,248216.0,248214.0,248215.0,248217.0,248218.0,248219.0,248220.0,,,,,,,,,,
tweet_id,440201.0,440200.0,440198.0,440199.0,440197.0,440196.0,440195.0,440193.0,440192.0,440194.0,1420808.0,1420809.0,1420810.0,1420811.0,,,,,,
tweet_id,2227242.0,2227239.0,2227240.0,2532776.0,2227241.0,2532777.0,2532778.0,2227238.0,2227237.0,2227235.0,2227233.0,2227234.0,2227236.0,,,,,,,
tweet_id,2905139.0,2905137.0,2905138.0,2905140.0,2905143.0,2905142.0,2905141.0,2905144.0,,,,,,,,,,,,
tweet_id,372558.0,372557.0,372556.0,372553.0,372555.0,372551.0,372554.0,372552.0,375632.0,375631.0,375629.0,375630.0,,,,,,,,
tweet_id,113638.0,113637.0,113632.0,113630.0,113631.0,113633.0,113634.0,113635.0,113636.0,,,,,,,,,,,
tweet_id,1333772.0,1333769.0,1333770.0,1333771.0,1333774.0,1333773.0,1333775.0,1333776.0,1333777.0,1333778.0,,,,,,,,,,
tweet_id,1772476.0,1772473.0,1772474.0,1772475.0,1772477.0,1772478.0,1772479.0,1772480.0,1772482.0,1772481.0,1772483.0,1772484.0,1772485.0,1772486.0,1772487.0,1772488.0,,,,
tweet_id,697228.0,697227.0,697223.0,697220.0,697222.0,697221.0,697224.0,697225.0,697226.0,,,,,,,,,,,
tweet_id,709192.0,709190.0,709191.0,709193.0,709194.0,709195.0,709196.0,709197.0,709198.0,,,,,,,,,,,
tweet_id,682245.0,682243.0,682239.0,682244.0,682236.0,682237.0,682238.0,682240.0,682241.0,682242.0,,,,,,,,,,
tweet_id,2712346.0,2712344.0,2712345.0,2712347.0,2712348.0,2712349.0,2712350.0,2712351.0,2712352.0,2712353.0,2712354.0,,,,,,,,,
tweet_id,843765.0,843764.0,843763.0,843761.0,843762.0,843760.0,843757.0,843756.0,843759.0,843758.0,843754.0,843755.0,843753.0,843751.0,843750.0,843752.0,843748.0,843749.0,,
tweet_id,1941053.0,1941052.0,1941051.0,1941050.0,1941049.0,1941048.0,1941046.0,1941045.0,1941047.0,2419321.0,2419323.0,2419322.0,,,,,,,,
tweet_id,2720265.0,2720263.0,2720262.0,2720264.0,2720260.0,2720258.0,2720259.0,2720261.0,,,,,,,,,,,,
tweet_id,1337472.0,1337470.0,1337471.0,1337473.0,1337474.0,1337475.0,1337476.0,1337477.0,,,,,,,,,,,,
tweet_id,1836528.0,1836526.0,1836527.0,1836529.0,1836530.0,1836531.0,1836532.0,1836533.0,1836534.0,,,,,,,,,,,
tweet_id,1390607.0,1390606.0,1390604.0,1390605.0,1390603.0,1390602.0,1390600.0,1390601.0,,,,,,,,,,,,
tweet_id,2367867.0,2367865.0,2367866.0,2367868.0,2367869.0,2367871.0,2367870.0,2367872.0,2367873.0,2367874.0,2367875.0,2367876.0,2367877.0,,,,,,,
tweet_id,825317.0,825318.0,1047542.0,825316.0,825315.0,825313.0,825314.0,825312.0,,,,,,,,,,,,
tweet_id,285399.0,285397.0,285398.0,285400.0,285401.0,285402.0,285403.0,285404.0,285405.0,285406.0,285407.0,285408.0,,,,,,,,
tweet_id,2254628.0,2254627.0,2254626.0,2254625.0,2254624.0,2254611.0,2254609.0,2254610.0,2254612.0,2254613.0,2254614.0,2254615.0,2254616.0,2254617.0,2254618.0,2254619.0,2254621.0,2254620.0,2254622.0,2254623.0
tweet_id,2181784.0,2181783.0,2181782.0,2181780.0,2181781.0,2181807.0,2181779.0,2181778.0,,,,,,,,,,,,
tweet_id,1046865.0,1046863.0,1046864.0,1046866.0,1046867.0,1046868.0,1046869.0,1046870.0,1046871.0,1046872.0,,,,,,,,,,
tweet_id,1319587.0,1319583.0,1319584.0,1319586.0,1319585.0,1319588.0,1319590.0,1319589.0,1319591.0,,,,,,,,,,,
tweet_id,1513621.0,1513618.0,1513620.0,1513619.0,1513622.0,1513625.0,1513623.0,1513624.0,1513626.0,1513627.0,1513628.0,1513629.0,,,,,,,,
tweet_id,859284.0,859283.0,859279.0,859277.0,859278.0,859280.0,859281.0,859282.0,,,,,,,,,,,,
tweet_id,2107160.0,2107159.0,2107161.0,2107158.0,2107162.0,2107163.0,2107164.0,2107165.0,,,,,,,,,,,,
tweet_id,2362527.0,2362526.0,2362525.0,2362524.0,2362522.0,2362520.0,2362521.0,2362523.0,,,,,,,,,,,,
tweet_id,94536.0,94535.0,94534.0,94532.0,94531.0,94533.0,94530.0,94528.0,94526.0,94525.0,94527.0,94529.0,94524.0,94523.0,94522.0,94520.0,94519.0,94521.0,533488.0,533489.0
tweet_id,2123397.0,2123396.0,2123395.0,2123390.0,2123388.0,2123389.0,2123391.0,2123393.0,2123392.0,2123394.0,,,,,,,,,,
